实况日期,气温,相对湿度,未来雷暴,index,0
1990-07-31 06:00:00,32.1,0.6737175030920545,1.0,9613,1990-07-31 06:00:00
1990-07-31 12:00:00,24.7,0.9474171985098803,1.0,9614,1990-07-31 12:00:00
1990-08-01 06:00:00,27.1,0.750406521899848,1.0,9617,1990-08-01 06:00:00
1990-08-01 12:00:00,21.7,0.9638790496864459,1.0,9618,1990-08-01 12:00:00
1990-08-05 06:00:00,30.7,0.7166853289907235,0.0,9633,1990-08-05 06:00:00
1990-08-06 06:00:00,30.6,0.631422650257502,1.0,9637,1990-08-06 06:00:00
1990-08-07 00:00:00,25.2,0.9306861067393842,1.0,9640,1990-08-07 00:00:00
1990-08-07 06:00:00,26.4,0.8719554294338782,1.0,9641,1990-08-07 06:00:00
1990-08-09 12:00:00,25.7,0.6989701491336354,1.0,9650,1990-08-09 12:00:00
1990-08-11 06:00:00,26.8,0.718475373114172,1.0,9657,1990-08-11 06:00:00
1990-08-11 18:00:00,22.9,0.9467223770597722,0.0,9659,1990-08-11 18:00:00
1990-08-14 06:00:00,32.0,21.93411965768018,1.0,9669,1990-08-14 06:00:00
1990-08-14 12:00:00,28.4,0.7434546851079928,1.0,9670,1990-08-14 12:00:00
1990-08-15 06:00:00,27.3,0.7928126957256093,1.0,9673,1990-08-15 06:00:00
1990-08-20 00:00:00,,,0.0,9692,1990-08-20 00:00:00
1990-08-20 06:00:00,30.8,0.6591502751735321,1.0,9693,1990-08-20 06:00:00
1990-08-20 12:00:00,20.7,0.9283868781895421,1.0,9694,1990-08-20 12:00:00
1990-08-20 18:00:00,20.1,0.9338872287675546,1.0,9695,1990-08-20 18:00:00
1990-08-21 06:00:00,29.5,0.5735932601937126,1.0,9697,1990-08-21 06:00:00
1990-08-23 12:00:00,27.8,0.5987237203515159,0.0,9706,1990-08-23 12:00:00
1990-08-27 06:00:00,21.5,0.8893605333807195,0.0,9721,1990-08-27 06:00:00
1990-08-29 18:00:00,22.3,0.9122235537752377,0.0,9731,1990-08-29 18:00:00
1990-08-30 06:00:00,31.6,0.47201990010660716,1.0,9733,1990-08-30 06:00:00
1990-08-30 12:00:00,28.5,0.7084636239530075,1.0,9734,1990-08-30 12:00:00
1990-09-02 12:00:00,26.4,0.7177637717921441,1.0,9746,1990-09-02 12:00:00
1990-09-02 18:00:00,20.5,0.9225147175930865,1.0,9747,1990-09-02 18:00:00
1990-09-03 00:00:00,20.3,0.9339842571931775,1.0,9748,1990-09-03 00:00:00
1990-09-07 06:00:00,26.9,0.6674502210183176,0.0,9765,1990-09-07 06:00:00
1990-09-09 18:00:00,18.5,0.8428217856142753,0.0,9775,1990-09-09 18:00:00
1990-09-12 12:00:00,24.5,0.6967016752065945,1.0,9786,1990-09-12 12:00:00
1990-09-12 18:00:00,,,1.0,9787,1990-09-12 18:00:00
1990-09-13 06:00:00,22.8,37.62211352348496,0.0,9789,1990-09-13 06:00:00
1990-09-13 12:00:00,21.5,0.8567301006821441,1.0,9790,1990-09-13 12:00:00
1990-09-16 00:00:00,18.6,0.7905238544922105,1.0,9800,1990-09-16 00:00:00
1990-09-16 06:00:00,21.9,0.7141164606743722,1.0,9801,1990-09-16 06:00:00
1990-09-20 06:00:00,25.2,0.46997007398178253,1.0,9817,1990-09-20 06:00:00
1990-09-22 00:00:00,18.0,0.8103480716201193,0.0,9824,1990-09-22 00:00:00
1990-09-22 06:00:00,21.3,0.6027885752082733,0.0,9825,1990-09-22 06:00:00
1990-09-23 12:00:00,20.6,43.04231973040949,1.0,9830,1990-09-23 12:00:00
1990-09-26 06:00:00,16.5,0.9143055691935612,0.0,9841,1990-09-26 06:00:00
1990-09-29 12:00:00,20.5,0.3494211772708403,1.0,9854,1990-09-29 12:00:00
1990-09-29 18:00:00,18.0,0.2597895198872624,0.0,9855,1990-09-29 18:00:00
1990-10-02 18:00:00,14.4,0.789639730634158,0.0,9867,1990-10-02 18:00:00
1990-10-06 18:00:00,10.4,0.7729974441994335,0.0,9883,1990-10-06 18:00:00
1990-10-07 00:00:00,12.4,0.6188983005128547,0.0,9884,1990-10-07 00:00:00
1990-10-07 12:00:00,16.3,0.6070926138826218,0.0,9886,1990-10-07 12:00:00
1990-10-10 06:00:00,16.8,0.5131123262792722,0.0,9897,1990-10-10 06:00:00
1990-10-12 18:00:00,13.1,0.8941963445125257,0.0,9907,1990-10-12 18:00:00
1990-10-15 06:00:00,24.5,0.33710311041546864,0.0,9917,1990-10-15 06:00:00
1990-10-16 12:00:00,15.7,0.5618519506714074,0.0,9922,1990-10-16 12:00:00
1990-10-16 18:00:00,12.6,0.797680251043162,0.0,9923,1990-10-16 18:00:00
1990-10-26 06:00:00,19.2,0.28500706567760403,0.0,9961,1990-10-26 06:00:00
1990-10-29 00:00:00,9.5,0.8266940817103291,0.0,9972,1990-10-29 00:00:00
1990-10-30 06:00:00,17.4,0.5398932092891668,0.0,9977,1990-10-30 06:00:00
1990-10-30 18:00:00,8.3,0.9277664133595805,0.0,9979,1990-10-30 18:00:00
1990-10-31 06:00:00,19.9,0.28698533088940475,0.0,9981,1990-10-31 06:00:00
1991-04-02 06:00:00,19.9,0.1559875106112902,0.0,10593,1991-04-02 06:00:00
1991-04-09 12:00:00,,,0.0,10622,1991-04-09 12:00:00
1991-04-11 00:00:00,10.4,0.8860371432372885,0.0,10628,1991-04-11 00:00:00
1991-04-13 06:00:00,16.4,0.14100483886241943,0.0,10637,1991-04-13 06:00:00
1991-04-14 06:00:00,20.3,0.3612593239888837,1.0,10641,1991-04-14 06:00:00
1991-04-14 18:00:00,13.9,0.32061757718847356,0.0,10643,1991-04-14 18:00:00
1991-04-15 12:00:00,17.3,0.22038869961399873,0.0,10646,1991-04-15 12:00:00
1991-04-18 18:00:00,9.2,0.7343987707112757,0.0,10659,1991-04-18 18:00:00
1991-04-20 00:00:00,14.5,0.3038538433135628,0.0,10664,1991-04-20 00:00:00
1991-04-23 06:00:00,18.7,48.4358286619071,1.0,10677,1991-04-23 06:00:00
1991-04-23 12:00:00,13.6,67.07120004448348,1.0,10678,1991-04-23 12:00:00
1991-04-24 06:00:00,18.5,0.5141498689117208,0.0,10681,1991-04-24 06:00:00
1991-05-03 18:00:00,16.6,0.4461487791723467,0.0,10719,1991-05-03 18:00:00
1991-05-04 00:00:00,15.8,0.5068941702319414,0.0,10720,1991-05-04 00:00:00
1991-05-08 00:00:00,16.8,0.3486157690113782,0.0,10736,1991-05-08 00:00:00
1991-05-10 06:00:00,,,0.0,10745,1991-05-10 06:00:00
1991-05-13 06:00:00,24.4,0.529567497828236,1.0,10757,1991-05-13 06:00:00
1991-05-13 12:00:00,22.4,0.6172010955459553,1.0,10758,1991-05-13 12:00:00
1991-05-13 18:00:00,17.2,0.7582163519572234,1.0,10759,1991-05-13 18:00:00
1991-05-21 06:00:00,27.4,0.6401556648119463,1.0,10789,1991-05-21 06:00:00
1991-05-22 12:00:00,20.5,0.612849178038549,0.0,10794,1991-05-22 12:00:00
1991-05-25 06:00:00,13.1,0.8366815597240088,0.0,10805,1991-05-25 06:00:00
1991-06-01 12:00:00,24.4,0.7460143038770596,0.0,10834,1991-06-01 12:00:00
1991-06-02 18:00:00,19.0,0.8541862275187463,0.0,10839,1991-06-02 18:00:00
1991-06-04 06:00:00,32.1,0.36064032937470253,1.0,10845,1991-06-04 06:00:00
1991-06-06 12:00:00,25.9,0.5868497692210825,1.0,10854,1991-06-06 12:00:00
1991-06-06 18:00:00,21.7,0.7948850346290209,1.0,10855,1991-06-06 18:00:00
1991-06-07 06:00:00,24.7,0.7747426655675891,1.0,10857,1991-06-07 06:00:00
1991-06-07 12:00:00,23.8,0.7450235442567178,1.0,10858,1991-06-07 12:00:00
1991-06-07 18:00:00,21.3,0.8565289762266068,1.0,10859,1991-06-07 18:00:00
1991-06-08 06:00:00,26.0,0.4690707884550417,1.0,10861,1991-06-08 06:00:00
1991-06-08 12:00:00,19.3,46.65474067778119,1.0,10862,1991-06-08 12:00:00
1991-06-09 18:00:00,23.2,0.9240184330081703,1.0,10867,1991-06-09 18:00:00
1991-06-10 00:00:00,22.8,0.9466833766452154,1.0,10868,1991-06-10 00:00:00
1991-06-10 06:00:00,23.7,0.9585859419914224,1.0,10869,1991-06-10 06:00:00
1991-06-15 06:00:00,30.6,0.4350879589456383,1.0,10889,1991-06-15 06:00:00
1991-06-15 12:00:00,20.8,0.9056057107252,1.0,10890,1991-06-15 12:00:00
1991-06-21 06:00:00,33.9,0.3115167511945641,1.0,10913,1991-06-21 06:00:00
1991-06-24 00:00:00,20.0,0.7774805107502307,1.0,10924,1991-06-24 00:00:00
1991-06-24 06:00:00,26.0,0.5651709024050731,1.0,10925,1991-06-24 06:00:00
1991-06-24 12:00:00,20.3,0.7020527085957345,1.0,10926,1991-06-24 12:00:00
1991-06-25 00:00:00,20.9,0.7401577195896487,1.0,10928,1991-06-25 00:00:00
1991-06-25 06:00:00,16.1,0.8735694115101317,1.0,10929,1991-06-25 06:00:00
1991-06-27 18:00:00,24.4,0.8491552171879306,1.0,10939,1991-06-27 18:00:00
1991-06-28 00:00:00,20.8,0.9458943772243027,1.0,10940,1991-06-28 00:00:00
1991-07-01 06:00:00,31.2,0.31434029881016295,1.0,10953,1991-07-01 06:00:00
1991-07-01 12:00:00,28.7,0.5011013627972514,1.0,10954,1991-07-01 12:00:00
1991-07-05 12:00:00,30.5,0.6389137065708581,1.0,10970,1991-07-05 12:00:00
1991-07-05 18:00:00,21.9,0.8518098515703885,1.0,10971,1991-07-05 18:00:00
1991-07-07 06:00:00,30.3,0.623146399007026,0.0,10977,1991-07-07 06:00:00
1991-07-07 12:00:00,29.2,0.6518919740466507,1.0,10978,1991-07-07 12:00:00
1991-07-07 18:00:00,19.2,0.9334479753166232,1.0,10979,1991-07-07 18:00:00
1991-07-08 00:00:00,19.4,0.9394226048883467,1.0,10980,1991-07-08 00:00:00
1991-07-08 06:00:00,24.6,0.6968916088854226,1.0,10981,1991-07-08 06:00:00
1991-07-09 06:00:00,26.0,0.6995336265719462,1.0,10985,1991-07-09 06:00:00
1991-07-11 00:00:00,23.2,0.8852406525401592,1.0,10992,1991-07-11 00:00:00
1991-07-11 06:00:00,25.4,0.7522782107815925,1.0,10993,1991-07-11 06:00:00
1991-07-12 12:00:00,26.3,0.7537184536478972,1.0,10998,1991-07-12 12:00:00
1991-07-14 12:00:00,28.8,0.8286985143102862,1.0,11006,1991-07-14 12:00:00
1991-07-16 06:00:00,31.8,0.7017715040840009,1.0,11013,1991-07-16 06:00:00
1991-07-16 12:00:00,29.3,0.7955257767958187,1.0,11014,1991-07-16 12:00:00
1991-07-17 12:00:00,25.6,0.7619136186893226,1.0,11018,1991-07-17 12:00:00
1991-07-19 06:00:00,28.0,0.7518468901984554,1.0,11025,1991-07-19 06:00:00
1991-07-19 12:00:00,26.9,0.8517275230758958,1.0,11026,1991-07-19 12:00:00
1991-07-20 00:00:00,24.7,0.891846334227236,0.0,11028,1991-07-20 00:00:00
1991-07-21 00:00:00,25.3,0.8398125625725337,1.0,11032,1991-07-21 00:00:00
1991-07-21 06:00:00,24.8,0.9304861895993293,1.0,11033,1991-07-21 06:00:00
1991-07-21 12:00:00,24.6,0.9646431988381088,1.0,11034,1991-07-21 12:00:00
1991-07-27 00:00:00,24.8,0.8341498752817276,1.0,11056,1991-07-27 00:00:00
1991-07-29 00:00:00,22.9,0.8217117697292775,1.0,11064,1991-07-29 00:00:00
1991-07-29 06:00:00,28.8,0.6198496547060559,1.0,11065,1991-07-29 06:00:00
1991-07-31 12:00:00,27.9,0.552169103157919,0.0,11074,1991-07-31 12:00:00
1991-08-07 06:00:00,32.1,0.6195573790522055,1.0,11101,1991-08-07 06:00:00
1991-08-07 12:00:00,30.1,0.6265172581499646,1.0,11102,1991-08-07 12:00:00
1991-08-08 06:00:00,33.7,0.5045885926584361,0.0,11105,1991-08-08 06:00:00
1991-08-08 12:00:00,30.2,0.6116289622470181,1.0,11106,1991-08-08 12:00:00
1991-08-10 06:00:00,33.1,0.5785466477370189,1.0,11113,1991-08-10 06:00:00
1991-08-10 12:00:00,21.6,0.9346098293028576,1.0,11114,1991-08-10 12:00:00
1991-08-14 12:00:00,28.8,0.7351932008287109,1.0,11130,1991-08-14 12:00:00
1991-08-16 00:00:00,25.4,0.9363888698504833,1.0,11136,1991-08-16 00:00:00
1991-08-18 06:00:00,30.9,0.6282505468186357,0.0,11145,1991-08-18 06:00:00
1991-08-18 12:00:00,28.7,0.7174669226368847,1.0,11146,1991-08-18 12:00:00
1991-08-20 06:00:00,32.6,0.5879413672397374,0.0,11153,1991-08-20 06:00:00
1991-08-23 00:00:00,28.2,0.7341841510473164,0.0,11164,1991-08-23 00:00:00
1991-09-01 00:00:00,23.2,0.7870880042689925,1.0,11200,1991-09-01 00:00:00
1991-09-01 06:00:00,27.8,0.7379774369398043,1.0,11201,1991-09-01 06:00:00
1991-09-04 06:00:00,27.9,0.5697687493331351,1.0,11213,1991-09-04 06:00:00
1991-09-04 12:00:00,22.7,0.811303558052213,1.0,11214,1991-09-04 12:00:00
1991-09-05 06:00:00,27.0,0.5968777344064974,1.0,11217,1991-09-05 06:00:00
1991-09-15 12:00:00,14.8,0.9682091832216858,0.0,11258,1991-09-15 12:00:00
1991-09-17 00:00:00,17.4,0.8860512626591787,0.0,11264,1991-09-17 00:00:00
1991-09-17 12:00:00,19.2,0.8819229776530026,1.0,11266,1991-09-17 12:00:00
1991-09-20 12:00:00,20.5,0.5091254380536961,0.0,11278,1991-09-20 12:00:00
1991-09-21 12:00:00,20.3,0.5925882870564019,0.0,11282,1991-09-21 12:00:00
1991-09-22 18:00:00,16.2,0.851258383748107,0.0,11287,1991-09-22 18:00:00
1991-09-23 06:00:00,25.8,0.4966974672278755,1.0,11289,1991-09-23 06:00:00
1991-09-23 12:00:00,21.7,0.7275150307767286,1.0,11290,1991-09-23 12:00:00
1991-10-02 06:00:00,19.0,0.5120057181880445,0.0,11325,1991-10-02 06:00:00
1991-10-09 18:00:00,14.3,0.8776639967867604,0.0,11355,1991-10-09 18:00:00
1991-10-13 00:00:00,16.0,0.8024192529925003,0.0,11368,1991-10-13 00:00:00
1991-10-29 00:00:00,5.1,0.6423103812044003,0.0,11432,1991-10-29 00:00:00
1992-04-09 18:00:00,11.0,0.6331103563540398,0.0,12087,1992-04-09 18:00:00
1992-04-10 06:00:00,19.1,0.30162818140249625,1.0,12089,1992-04-10 06:00:00
1992-04-16 12:00:00,17.8,0.42227010521676756,0.0,12114,1992-04-16 12:00:00
1992-04-21 12:00:00,20.2,0.18943858264606403,0.0,12134,1992-04-21 12:00:00
1992-05-02 18:00:00,19.9,0.5007396617004296,0.0,12179,1992-05-02 18:00:00
1992-05-03 12:00:00,22.5,0.3431069758752348,0.0,12182,1992-05-03 12:00:00
1992-05-05 12:00:00,13.5,0.9678916730992492,0.0,12190,1992-05-05 12:00:00
1992-05-09 12:00:00,16.8,0.2782044374848497,0.0,12206,1992-05-09 12:00:00
1992-05-10 12:00:00,16.0,0.44444415825794154,0.0,12210,1992-05-10 12:00:00
1992-05-14 06:00:00,14.9,0.9252531686453203,0.0,12225,1992-05-14 06:00:00
1992-05-18 06:00:00,30.5,0.15587008846504186,1.0,12241,1992-05-18 06:00:00
1992-05-21 12:00:00,28.4,0.2984757083691515,1.0,12254,1992-05-21 12:00:00
1992-05-21 18:00:00,21.2,0.48115675741548575,0.0,12255,1992-05-21 18:00:00
1992-05-22 12:00:00,22.6,0.5283858083313311,0.0,12258,1992-05-22 12:00:00
1992-05-24 06:00:00,24.3,0.3986288488204336,0.0,12265,1992-05-24 06:00:00
1992-05-25 12:00:00,23.2,0.40910247995384785,0.0,12270,1992-05-25 12:00:00
1992-05-29 12:00:00,26.7,0.3387221055776043,0.0,12286,1992-05-29 12:00:00
1992-06-04 18:00:00,21.5,0.25083682071684116,1.0,12311,1992-06-04 18:00:00
1992-06-06 18:00:00,16.8,0.8247069953923271,1.0,12319,1992-06-06 18:00:00
1992-06-08 06:00:00,28.2,0.22958360468584924,0.0,12325,1992-06-08 06:00:00
1992-06-08 12:00:00,24.3,0.35060258927647253,1.0,12326,1992-06-08 12:00:00
1992-06-15 06:00:00,30.0,0.4225204976953472,1.0,12353,1992-06-15 06:00:00
1992-06-15 12:00:00,22.8,0.7157576294762928,1.0,12354,1992-06-15 12:00:00
1992-06-17 06:00:00,30.0,0.3008663402695099,0.0,12361,1992-06-17 06:00:00
1992-06-19 00:00:00,22.8,0.5289021474550293,0.0,12368,1992-06-19 00:00:00
1992-06-21 06:00:00,25.6,0.5292215494513229,1.0,12377,1992-06-21 06:00:00
1992-06-22 06:00:00,22.8,0.6846963178335045,1.0,12381,1992-06-22 06:00:00
1992-06-22 12:00:00,21.2,0.8457670804433614,1.0,12382,1992-06-22 12:00:00
1992-06-23 00:00:00,19.4,0.8226007051406187,1.0,12384,1992-06-23 00:00:00
1992-06-23 06:00:00,18.6,0.9630346618909257,1.0,12385,1992-06-23 06:00:00
1992-06-27 18:00:00,23.2,0.7075025912993419,0.0,12403,1992-06-27 18:00:00
1992-06-28 06:00:00,28.9,0.47682997520129483,1.0,12405,1992-06-28 06:00:00
1992-06-28 12:00:00,20.5,0.8611194953370529,1.0,12406,1992-06-28 12:00:00
1992-06-29 06:00:00,28.8,0.5936241552383251,1.0,12409,1992-06-29 06:00:00
1992-06-29 12:00:00,19.2,0.9217749730807699,1.0,12410,1992-06-29 12:00:00
1992-07-01 12:00:00,30.2,0.35771086716909,1.0,12418,1992-07-01 12:00:00
1992-07-07 18:00:00,26.0,0.40607566796278044,1.0,12443,1992-07-07 18:00:00
1992-07-08 18:00:00,23.2,0.6150551123673507,1.0,12447,1992-07-08 18:00:00
1992-07-12 12:00:00,28.1,0.5738251602147194,1.0,12462,1992-07-12 12:00:00
1992-07-13 12:00:00,28.9,0.5686173669428378,1.0,12466,1992-07-13 12:00:00
1992-07-13 18:00:00,22.0,0.9120335354718163,1.0,12467,1992-07-13 18:00:00
1992-07-15 00:00:00,24.2,0.8182363722249997,0.0,12472,1992-07-15 00:00:00
1992-07-16 12:00:00,25.7,0.8301084102661053,1.0,12478,1992-07-16 12:00:00
1992-07-19 12:00:00,32.6,0.5533802428863219,1.0,12490,1992-07-19 12:00:00
1992-07-20 06:00:00,27.8,0.7158688528277083,0.0,12493,1992-07-20 06:00:00
1992-07-20 12:00:00,27.4,0.8074214615301489,1.0,12494,1992-07-20 12:00:00
1992-07-20 18:00:00,23.2,0.8852406525401592,1.0,12495,1992-07-20 18:00:00
1992-07-21 12:00:00,28.6,0.654645155449283,1.0,12498,1992-07-21 12:00:00
1992-07-22 06:00:00,32.2,0.4099930249913031,1.0,12501,1992-07-22 06:00:00
1992-07-22 12:00:00,27.6,0.5690468490897329,1.0,12502,1992-07-22 12:00:00
1992-07-23 00:00:00,24.7,0.7795384691614476,1.0,12504,1992-07-23 00:00:00
1992-07-24 18:00:00,25.4,0.9476837750345581,0.0,12511,1992-07-24 18:00:00
1992-07-25 06:00:00,26.4,0.9202388022037495,1.0,12513,1992-07-25 06:00:00
1992-07-25 12:00:00,27.2,0.9206915319047206,1.0,12514,1992-07-25 12:00:00
1992-07-28 18:00:00,22.2,0.9640125451072645,1.0,12527,1992-07-28 18:00:00
1992-07-30 06:00:00,31.4,0.465627109638729,1.0,12533,1992-07-30 06:00:00
1992-07-30 12:00:00,28.7,0.6158193856233845,1.0,12534,1992-07-30 12:00:00
1992-07-31 06:00:00,31.3,0.5536124587714251,1.0,12537,1992-07-31 06:00:00
1992-08-02 00:00:00,24.8,0.8189745851605726,1.0,12544,1992-08-02 00:00:00
1992-08-02 06:00:00,24.1,0.9414726406623787,1.0,12545,1992-08-02 06:00:00
1992-08-02 12:00:00,24.7,0.9646691176726914,1.0,12546,1992-08-02 12:00:00
1992-08-02 18:00:00,23.9,0.982089695630167,1.0,12547,1992-08-02 18:00:00
1992-08-03 06:00:00,24.7,0.9417269152902102,1.0,12549,1992-08-03 06:00:00
1992-08-06 06:00:00,30.2,0.5612427358543121,1.0,12561,1992-08-06 06:00:00
1992-08-06 12:00:00,22.4,0.9179168628964061,1.0,12562,1992-08-06 12:00:00
1992-08-06 18:00:00,19.9,0.9164146140762941,1.0,12563,1992-08-06 18:00:00
1992-08-10 00:00:00,24.6,0.947378951464672,0.0,12576,1992-08-10 00:00:00
1992-08-14 06:00:00,27.7,0.458657593157418,1.0,12593,1992-08-14 06:00:00
1992-08-14 12:00:00,23.2,0.7075025912993419,1.0,12594,1992-08-14 12:00:00
1992-08-15 06:00:00,27.3,0.5335371133468204,1.0,12597,1992-08-15 06:00:00
1992-08-15 12:00:00,20.8,0.856024364422886,1.0,12598,1992-08-15 12:00:00
1992-08-18 00:00:00,21.4,0.8892815060766438,0.0,12608,1992-08-18 00:00:00
1992-08-21 06:00:00,27.1,0.6930169506538751,1.0,12621,1992-08-21 06:00:00
1992-08-23 06:00:00,32.6,0.38586510027618887,1.0,12629,1992-08-23 06:00:00
1992-08-24 06:00:00,33.1,0.30138375057035693,1.0,12633,1992-08-24 06:00:00
1992-08-24 12:00:00,27.6,0.6020063185389233,1.0,12634,1992-08-24 12:00:00
1992-08-28 00:00:00,22.7,0.8686029565570543,1.0,12648,1992-08-28 00:00:00
1992-08-28 06:00:00,27.5,0.6727896984697682,1.0,12649,1992-08-28 06:00:00
1992-08-29 06:00:00,26.8,0.8066490229299432,1.0,12653,1992-08-29 06:00:00
1992-08-29 12:00:00,21.6,0.7798571411333456,1.0,12654,1992-08-29 12:00:00
1992-08-30 18:00:00,27.0,0.6971026025309416,0.0,12659,1992-08-30 18:00:00
1992-09-01 12:00:00,25.5,0.8298771793352266,0.0,12666,1992-09-01 12:00:00
1992-09-04 12:00:00,25.3,0.7069573335791963,1.0,12678,1992-09-04 12:00:00
1992-09-08 12:00:00,22.9,0.41941824135768063,0.0,12694,1992-09-08 12:00:00
1992-09-09 06:00:00,26.2,0.5479596380419439,1.0,12697,1992-09-09 06:00:00
1992-09-09 12:00:00,21.0,0.6899499562991482,1.0,12698,1992-09-09 12:00:00
1992-09-10 12:00:00,23.7,0.7039865376441018,0.0,12702,1992-09-10 12:00:00
1992-09-10 18:00:00,19.8,0.860431089515603,0.0,12703,1992-09-10 18:00:00
1992-09-13 00:00:00,18.1,0.892298635582866,0.0,12712,1992-09-13 00:00:00
1992-09-18 00:00:00,16.4,0.7925242170837404,1.0,12732,1992-09-18 00:00:00
1992-09-18 06:00:00,24.4,0.5126548196898921,1.0,12733,1992-09-18 06:00:00
1992-09-19 00:00:00,18.4,0.8535659289590782,0.0,12736,1992-09-19 00:00:00
1992-09-19 12:00:00,20.8,0.638015683682803,1.0,12738,1992-09-19 12:00:00
1992-09-19 18:00:00,16.2,0.8623955064582562,1.0,12739,1992-09-19 18:00:00
1992-09-22 18:00:00,18.2,0.9270604419440973,0.0,12751,1992-09-22 18:00:00
1992-09-24 00:00:00,20.6,0.46360543765379186,0.0,12756,1992-09-24 00:00:00
1992-09-25 00:00:00,15.9,0.4257570349633502,0.0,12760,1992-09-25 00:00:00
1992-10-01 18:00:00,19.2,0.659985789920546,1.0,12787,1992-10-01 18:00:00
1992-10-02 00:00:00,14.3,0.8661883396579624,1.0,12788,1992-10-02 00:00:00
1992-10-04 06:00:00,16.7,0.1996781166658595,0.0,12797,1992-10-04 06:00:00
1992-10-07 06:00:00,20.6,0.38812243345706265,0.0,12809,1992-10-07 06:00:00
1992-10-09 18:00:00,12.7,0.8820761784200706,0.0,12819,1992-10-09 18:00:00
1992-10-13 18:00:00,9.6,0.9604094997479046,0.0,12835,1992-10-13 18:00:00
1992-10-20 06:00:00,23.3,0.2823534090727155,0.0,12861,1992-10-20 06:00:00
1992-10-23 18:00:00,6.7,0.4141538341231256,0.0,12875,1992-10-23 18:00:00
1992-10-28 12:00:00,11.0,0.727535635944277,1.0,12894,1992-10-28 12:00:00
1992-10-30 00:00:00,6.8,0.5669074069462056,0.0,12900,1992-10-30 00:00:00
1993-04-06 00:00:00,9.1,0.3112167495996998,0.0,13532,1993-04-06 00:00:00
1993-04-09 18:00:00,4.5,0.1599057503338079,0.0,13547,1993-04-09 18:00:00
1993-04-16 00:00:00,16.1,0.3778120000607492,0.0,13572,1993-04-16 00:00:00
1993-04-19 06:00:00,26.7,0.28781228986488266,0.0,13585,1993-04-19 06:00:00
1993-04-20 18:00:00,16.2,0.6068557627694918,1.0,13591,1993-04-20 18:00:00
1993-04-22 00:00:00,13.0,0.7929005049693435,0.0,13596,1993-04-22 00:00:00
1993-05-03 12:00:00,23.8,0.2720431706176568,0.0,13642,1993-05-03 12:00:00
1993-05-05 18:00:00,14.6,0.5551884092725665,0.0,13651,1993-05-05 18:00:00
1993-05-08 18:00:00,15.7,0.49963443390987694,0.0,13663,1993-05-08 18:00:00
1993-05-11 00:00:00,20.2,0.6535278022965341,0.0,13672,1993-05-11 00:00:00
1993-05-12 00:00:00,15.3,0.8785512350334792,0.0,13676,1993-05-12 00:00:00
1993-05-13 12:00:00,18.8,0.4745835175887921,0.0,13682,1993-05-13 12:00:00
1993-05-23 00:00:00,21.9,0.49940304944357183,0.0,13720,1993-05-23 00:00:00
1993-05-24 12:00:00,22.3,0.39030154871217365,0.0,13726,1993-05-24 12:00:00
1993-05-26 06:00:00,30.2,0.1764613607927834,0.0,13733,1993-05-26 06:00:00
1993-06-05 06:00:00,27.0,0.5820764101106967,1.0,13773,1993-06-05 06:00:00
1993-06-08 06:00:00,30.0,0.41182616498234537,1.0,13785,1993-06-08 06:00:00
1993-06-12 06:00:00,31.2,0.29038197621242934,0.0,13801,1993-06-12 06:00:00
1993-06-13 18:00:00,25.6,0.7119094323978932,1.0,13807,1993-06-13 18:00:00
1993-06-14 06:00:00,31.4,0.29872828491102454,1.0,13809,1993-06-14 06:00:00
1993-06-14 18:00:00,19.3,0.8383519624219348,0.0,13811,1993-06-14 18:00:00
1993-06-15 18:00:00,25.6,0.5157753435032147,0.0,13815,1993-06-15 18:00:00
1993-06-16 06:00:00,19.4,0.8600354813697006,0.0,13817,1993-06-16 06:00:00
1993-06-16 12:00:00,18.6,0.8647363301962213,0.0,13818,1993-06-16 12:00:00
1993-06-20 18:00:00,27.1,0.5196426593400039,1.0,13835,1993-06-20 18:00:00
1993-06-22 00:00:00,28.3,0.44287227414001573,1.0,13840,1993-06-22 00:00:00
1993-06-22 06:00:00,25.4,0.4674494676379151,1.0,13841,1993-06-22 06:00:00
1993-06-27 12:00:00,21.8,0.8203638567492759,0.0,13862,1993-06-27 12:00:00
1993-06-29 06:00:00,27.6,0.5309232050117693,1.0,13869,1993-06-29 06:00:00
1993-07-02 12:00:00,28.4,0.5568735786567109,1.0,13882,1993-07-02 12:00:00
1993-07-04 00:00:00,23.9,0.7832108222129024,0.0,13888,1993-07-04 00:00:00
1993-07-04 12:00:00,29.5,0.5560867260840494,1.0,13890,1993-07-04 12:00:00
1993-07-04 18:00:00,21.2,0.9519187178012417,1.0,13891,1993-07-04 18:00:00
1993-07-05 06:00:00,26.3,0.758345363494071,1.0,13893,1993-07-05 06:00:00
1993-07-05 12:00:00,25.2,0.8448303836577953,1.0,13894,1993-07-05 12:00:00
1993-07-06 12:00:00,29.1,0.6842214772555247,1.0,13898,1993-07-06 12:00:00
1993-07-06 18:00:00,26.7,0.8065198514290413,1.0,13899,1993-07-06 18:00:00
1993-07-07 06:00:00,26.1,0.6868378422929345,1.0,13901,1993-07-07 06:00:00
1993-07-08 00:00:00,21.9,0.7753988752748637,0.0,13904,1993-07-08 00:00:00
1993-07-08 12:00:00,25.3,0.7383109947824409,1.0,13906,1993-07-08 12:00:00
1993-07-09 06:00:00,24.0,0.8644884018091898,1.0,13909,1993-07-09 06:00:00
